,date,open,high,low,close,volume,average,barCount
0,2023-02-17 14:30:00+00:00,152.375,152.57,152.19,152.47,-1.0,-1.0,-1
1,2023-02-17 14:31:00+00:00,152.47,152.745,152.375,152.42,-1.0,-1.0,-1
2,2023-02-17 14:32:00+00:00,152.42,152.695,152.405,152.565,-1.0,-1.0,-1
3,2023-02-17 14:33:00+00:00,152.565,152.865,152.51,152.705,-1.0,-1.0,-1
4,2023-02-17 14:34:00+00:00,152.705,152.985,152.675,152.97,-1.0,-1.0,-1
5,2023-02-17 14:35:00+00:00,152.97,152.995,152.705,152.815,-1.0,-1.0,-1
6,2023-02-17 14:36:00+00:00,152.815,152.815,152.565,152.645,-1.0,-1.0,-1
7,2023-02-17 14:37:00+00:00,152.645,152.655,152.265,152.525,-1.0,-1.0,-1
8,2023-02-17 14:38:00+00:00,152.525,152.875,152.525,152.585,-1.0,-1.0,-1
9,2023-02-17 14:39:00+00:00,152.585,152.605,151.965,152.065,-1.0,-1.0,-1
10,2023-02-17 14:40:00+00:00,152.065,152.23,151.945,152.175,-1.0,-1.0,-1
11,2023-02-17 14:41:00+00:00,152.175,152.435,152.145,152.415,-1.0,-1.0,-1
12,2023-02-17 14:42:00+00:00,152.415,152.555,152.27,152.31,-1.0,-1.0,-1
13,2023-02-17 14:43:00+00:00,152.31,152.405,152.205,152.22,-1.0,-1.0,-1
14,2023-02-17 14:44:00+00:00,152.22,152.305,152.165,152.205,-1.0,-1.0,-1
15,2023-02-17 14:45:00+00:00,152.205,152.235,151.975,151.975,-1.0,-1.0,-1
16,2023-02-17 14:46:00+00:00,151.975,152.015,151.815,151.915,-1.0,-1.0,-1
17,2023-02-17 14:47:00+00:00,151.915,152.055,151.825,151.99,-1.0,-1.0,-1
18,2023-02-17 14:48:00+00:00,151.99,151.995,151.765,151.78,-1.0,-1.0,-1
19,2023-02-17 14:49:00+00:00,151.78,151.895,151.715,151.785,-1.0,-1.0,-1
20,2023-02-17 14:50:00+00:00,151.785,151.825,151.635,151.72,-1.0,-1.0,-1
21,2023-02-17 14:51:00+00:00,151.72,151.915,151.665,151.815,-1.0,-1.0,-1
22,2023-02-17 14:52:00+00:00,151.815,151.955,151.76,151.885,-1.0,-1.0,-1
23,2023-02-17 14:53:00+00:00,151.885,151.895,151.8,151.805,-1.0,-1.0,-1
24,2023-02-17 14:54:00+00:00,151.805,151.815,151.675,151.735,-1.0,-1.0,-1
25,2023-02-17 14:55:00+00:00,151.735,151.735,151.515,151.665,-1.0,-1.0,-1
26,2023-02-17 14:56:00+00:00,151.665,151.775,151.535,151.77,-1.0,-1.0,-1
27,2023-02-17 14:57:00+00:00,151.77,151.795,151.505,151.545,-1.0,-1.0,-1
28,2023-02-17 14:58:00+00:00,151.545,151.635,151.535,151.56,-1.0,-1.0,-1
29,2023-02-17 14:59:00+00:00,151.56,151.775,151.545,151.685,-1.0,-1.0,-1
30,2023-02-17 15:00:00+00:00,151.685,151.82,151.655,151.67,-1.0,-1.0,-1
31,2023-02-17 15:01:00+00:00,151.67,151.805,151.655,151.67,-1.0,-1.0,-1
32,2023-02-17 15:02:00+00:00,151.67,151.735,151.655,151.665,-1.0,-1.0,-1
33,2023-02-17 15:03:00+00:00,151.665,152.015,151.635,151.895,-1.0,-1.0,-1
34,2023-02-17 15:04:00+00:00,151.895,152.085,151.88,151.91,-1.0,-1.0,-1
35,2023-02-17 15:05:00+00:00,151.91,151.95,151.815,151.845,-1.0,-1.0,-1
36,2023-02-17 15:06:00+00:00,151.845,152.055,151.825,152.055,-1.0,-1.0,-1
37,2023-02-17 15:07:00+00:00,152.055,152.195,151.98,152.165,-1.0,-1.0,-1
38,2023-02-17 15:08:00+00:00,152.165,152.245,152.105,152.145,-1.0,-1.0,-1
39,2023-02-17 15:09:00+00:00,152.145,152.21,152.03,152.165,-1.0,-1.0,-1
40,2023-02-17 15:10:00+00:00,152.165,152.205,152.02,152.165,-1.0,-1.0,-1
41,2023-02-17 15:11:00+00:00,152.165,152.315,152.125,152.145,-1.0,-1.0,-1
42,2023-02-17 15:12:00+00:00,152.145,152.415,152.125,152.375,-1.0,-1.0,-1
43,2023-02-17 15:13:00+00:00,152.375,152.485,152.125,152.14,-1.0,-1.0,-1
44,2023-02-17 15:14:00+00:00,152.14,152.22,152.055,152.15,-1.0,-1.0,-1
45,2023-02-17 15:15:00+00:00,152.15,152.235,152.025,152.035,-1.0,-1.0,-1
46,2023-02-17 15:16:00+00:00,152.035,152.17,152.025,152.095,-1.0,-1.0,-1
47,2023-02-17 15:17:00+00:00,152.095,152.195,152.005,152.16,-1.0,-1.0,-1
48,2023-02-17 15:18:00+00:00,152.16,152.41,152.155,152.395,-1.0,-1.0,-1
49,2023-02-17 15:19:00+00:00,152.395,152.605,152.345,152.4,-1.0,-1.0,-1
50,2023-02-17 15:20:00+00:00,152.4,152.535,152.365,152.525,-1.0,-1.0,-1
51,2023-02-17 15:21:00+00:00,152.525,152.655,152.505,152.51,-1.0,-1.0,-1
52,2023-02-17 15:22:00+00:00,152.51,152.515,152.305,152.35,-1.0,-1.0,-1
53,2023-02-17 15:23:00+00:00,152.35,152.39,152.205,152.265,-1.0,-1.0,-1
54,2023-02-17 15:24:00+00:00,152.265,152.29,152.055,152.095,-1.0,-1.0,-1
55,2023-02-17 15:25:00+00:00,152.095,152.225,152.085,152.155,-1.0,-1.0,-1
56,2023-02-17 15:26:00+00:00,152.155,152.155,151.915,151.985,-1.0,-1.0,-1
57,2023-02-17 15:27:00+00:00,151.985,152.135,151.975,152.065,-1.0,-1.0,-1
58,2023-02-17 15:28:00+00:00,152.065,152.075,151.935,152.015,-1.0,-1.0,-1
59,2023-02-17 15:29:00+00:00,152.015,152.095,151.985,152.02,-1.0,-1.0,-1
60,2023-02-17 15:30:00+00:00,152.02,152.185,151.945,152.095,-1.0,-1.0,-1
61,2023-02-17 15:31:00+00:00,152.095,152.245,152.075,152.23,-1.0,-1.0,-1
62,2023-02-17 15:32:00+00:00,152.23,152.325,152.205,152.295,-1.0,-1.0,-1
63,2023-02-17 15:33:00+00:00,152.295,152.345,152.205,152.285,-1.0,-1.0,-1
64,2023-02-17 15:34:00+00:00,152.285,152.345,152.215,152.225,-1.0,-1.0,-1
65,2023-02-17 15:35:00+00:00,152.225,152.385,152.17,152.375,-1.0,-1.0,-1
66,2023-02-17 15:36:00+00:00,152.375,152.54,152.375,152.46,-1.0,-1.0,-1
67,2023-02-17 15:37:00+00:00,152.46,152.685,152.375,152.415,-1.0,-1.0,-1
68,2023-02-17 15:38:00+00:00,152.415,152.445,152.205,152.295,-1.0,-1.0,-1
69,2023-02-17 15:39:00+00:00,152.295,152.335,152.225,152.3,-1.0,-1.0,-1
70,2023-02-17 15:40:00+00:00,152.3,152.305,152.075,152.145,-1.0,-1.0,-1
71,2023-02-17 15:41:00+00:00,152.145,152.265,152.095,152.255,-1.0,-1.0,-1
72,2023-02-17 15:42:00+00:00,152.255,152.295,152.145,152.175,-1.0,-1.0,-1
73,2023-02-17 15:43:00+00:00,152.175,152.235,152.095,152.155,-1.0,-1.0,-1
74,2023-02-17 15:44:00+00:00,152.155,152.165,151.995,152.025,-1.0,-1.0,-1
75,2023-02-17 15:45:00+00:00,152.025,152.165,151.995,152.115,-1.0,-1.0,-1
76,2023-02-17 15:46:00+00:00,152.115,152.115,151.925,152.075,-1.0,-1.0,-1
77,2023-02-17 15:47:00+00:00,152.075,152.125,151.965,152.005,-1.0,-1.0,-1
78,2023-02-17 15:48:00+00:00,152.005,152.095,151.965,152.075,-1.0,-1.0,-1
79,2023-02-17 15:49:00+00:00,152.075,152.085,151.905,151.985,-1.0,-1.0,-1
80,2023-02-17 15:50:00+00:00,151.985,152.015,151.905,151.945,-1.0,-1.0,-1
81,2023-02-17 15:51:00+00:00,151.945,152.025,151.925,152.005,-1.0,-1.0,-1
82,2023-02-17 15:52:00+00:00,152.005,152.025,151.895,151.975,-1.0,-1.0,-1
83,2023-02-17 15:53:00+00:00,151.975,152.075,151.875,152.015,-1.0,-1.0,-1
84,2023-02-17 15:54:00+00:00,152.015,152.255,152.015,152.165,-1.0,-1.0,-1
85,2023-02-17 15:55:00+00:00,152.165,152.275,152.135,152.235,-1.0,-1.0,-1
86,2023-02-17 15:56:00+00:00,152.235,152.315,152.135,152.16,-1.0,-1.0,-1
87,2023-02-17 15:57:00+00:00,152.16,152.23,152.09,152.12,-1.0,-1.0,-1
88,2023-02-17 15:58:00+00:00,152.12,152.135,152.045,152.1,-1.0,-1.0,-1
89,2023-02-17 15:59:00+00:00,152.1,152.105,151.955,152.0,-1.0,-1.0,-1
90,2023-02-17 16:00:00+00:00,152.0,152.055,151.925,151.98,-1.0,-1.0,-1
91,2023-02-17 16:01:00+00:00,151.98,152.025,151.925,151.94,-1.0,-1.0,-1
92,2023-02-17 16:02:00+00:00,151.94,152.005,151.835,151.835,-1.0,-1.0,-1
93,2023-02-17 16:03:00+00:00,151.835,151.86,151.71,151.75,-1.0,-1.0,-1
94,2023-02-17 16:04:00+00:00,151.75,151.815,151.655,151.795,-1.0,-1.0,-1
95,2023-02-17 16:05:00+00:00,151.795,152.005,151.795,151.97,-1.0,-1.0,-1
96,2023-02-17 16:06:00+00:00,151.97,152.055,151.885,152.045,-1.0,-1.0,-1
97,2023-02-17 16:07:00+00:00,152.045,152.235,152.035,152.215,-1.0,-1.0,-1
98,2023-02-17 16:08:00+00:00,152.215,152.265,152.165,152.195,-1.0,-1.0,-1
99,2023-02-17 16:09:00+00:00,152.195,152.195,151.915,151.915,-1.0,-1.0,-1
100,2023-02-17 16:10:00+00:00,151.915,152.085,151.9,152.07,-1.0,-1.0,-1
101,2023-02-17 16:11:00+00:00,152.07,152.115,152.005,152.025,-1.0,-1.0,-1
102,2023-02-17 16:12:00+00:00,152.025,152.055,151.925,151.925,-1.0,-1.0,-1
103,2023-02-17 16:13:00+00:00,151.925,152.015,151.925,151.965,-1.0,-1.0,-1
104,2023-02-17 16:14:00+00:00,151.965,152.015,151.89,152.015,-1.0,-1.0,-1
105,2023-02-17 16:15:00+00:00,152.015,152.085,151.955,152.0,-1.0,-1.0,-1
106,2023-02-17 16:16:00+00:00,152.0,152.015,151.875,151.96,-1.0,-1.0,-1
107,2023-02-17 16:17:00+00:00,151.96,151.975,151.86,151.915,-1.0,-1.0,-1
108,2023-02-17 16:18:00+00:00,151.915,151.955,151.905,151.92,-1.0,-1.0,-1
109,2023-02-17 16:19:00+00:00,151.92,151.975,151.825,151.885,-1.0,-1.0,-1
110,2023-02-17 16:20:00+00:00,151.885,151.885,151.725,151.795,-1.0,-1.0,-1
111,2023-02-17 16:21:00+00:00,151.795,151.815,151.605,151.65,-1.0,-1.0,-1
112,2023-02-17 16:22:00+00:00,151.65,151.735,151.565,151.655,-1.0,-1.0,-1
113,2023-02-17 16:23:00+00:00,151.655,151.665,151.525,151.63,-1.0,-1.0,-1
114,2023-02-17 16:24:00+00:00,151.63,151.635,151.505,151.535,-1.0,-1.0,-1
115,2023-02-17 16:25:00+00:00,151.535,151.705,151.495,151.675,-1.0,-1.0,-1
116,2023-02-17 16:26:00+00:00,151.675,151.685,151.565,151.61,-1.0,-1.0,-1
117,2023-02-17 16:27:00+00:00,151.61,151.755,151.605,151.74,-1.0,-1.0,-1
118,2023-02-17 16:28:00+00:00,151.74,151.755,151.585,151.61,-1.0,-1.0,-1
119,2023-02-17 16:29:00+00:00,151.61,151.735,151.605,151.655,-1.0,-1.0,-1
120,2023-02-17 16:30:00+00:00,151.655,151.695,151.605,151.615,-1.0,-1.0,-1
121,2023-02-17 16:31:00+00:00,151.615,151.625,151.495,151.56,-1.0,-1.0,-1
122,2023-02-17 16:32:00+00:00,151.56,151.65,151.415,151.42,-1.0,-1.0,-1
123,2023-02-17 16:33:00+00:00,151.42,151.56,151.375,151.525,-1.0,-1.0,-1
124,2023-02-17 16:34:00+00:00,151.525,151.59,151.435,151.58,-1.0,-1.0,-1
125,2023-02-17 16:35:00+00:00,151.58,151.595,151.485,151.515,-1.0,-1.0,-1
126,2023-02-17 16:36:00+00:00,151.515,151.605,151.485,151.56,-1.0,-1.0,-1
127,2023-02-17 16:37:00+00:00,151.56,151.705,151.535,151.63,-1.0,-1.0,-1
128,2023-02-17 16:38:00+00:00,151.63,151.675,151.57,151.635,-1.0,-1.0,-1
129,2023-02-17 16:39:00+00:00,151.635,151.735,151.615,151.705,-1.0,-1.0,-1
130,2023-02-17 16:40:00+00:00,151.705,151.795,151.615,151.62,-1.0,-1.0,-1
131,2023-02-17 16:41:00+00:00,151.62,151.695,151.595,151.685,-1.0,-1.0,-1
132,2023-02-17 16:42:00+00:00,151.685,151.71,151.615,151.625,-1.0,-1.0,-1
133,2023-02-17 16:43:00+00:00,151.625,151.755,151.625,151.72,-1.0,-1.0,-1
134,2023-02-17 16:44:00+00:00,151.72,151.785,151.715,151.735,-1.0,-1.0,-1
135,2023-02-17 16:45:00+00:00,151.735,151.81,151.715,151.745,-1.0,-1.0,-1
136,2023-02-17 16:46:00+00:00,151.745,151.895,151.73,151.86,-1.0,-1.0,-1
137,2023-02-17 16:47:00+00:00,151.86,151.94,151.84,151.905,-1.0,-1.0,-1
138,2023-02-17 16:48:00+00:00,151.905,151.915,151.765,151.78,-1.0,-1.0,-1
139,2023-02-17 16:49:00+00:00,151.78,151.83,151.745,151.81,-1.0,-1.0,-1
140,2023-02-17 16:50:00+00:00,151.81,151.835,151.755,151.83,-1.0,-1.0,-1
141,2023-02-17 16:51:00+00:00,151.83,151.865,151.675,151.675,-1.0,-1.0,-1
142,2023-02-17 16:52:00+00:00,151.675,151.715,151.615,151.625,-1.0,-1.0,-1
143,2023-02-17 16:53:00+00:00,151.625,151.655,151.525,151.525,-1.0,-1.0,-1
144,2023-02-17 16:54:00+00:00,151.525,151.565,151.445,151.51,-1.0,-1.0,-1
145,2023-02-17 16:55:00+00:00,151.51,151.545,151.455,151.485,-1.0,-1.0,-1
146,2023-02-17 16:56:00+00:00,151.485,151.485,151.425,151.455,-1.0,-1.0,-1
147,2023-02-17 16:57:00+00:00,151.455,151.475,151.415,151.46,-1.0,-1.0,-1
148,2023-02-17 16:58:00+00:00,151.46,151.535,151.405,151.51,-1.0,-1.0,-1
149,2023-02-17 16:59:00+00:00,151.51,151.585,151.505,151.575,-1.0,-1.0,-1
150,2023-02-17 17:00:00+00:00,151.575,151.755,151.565,151.715,-1.0,-1.0,-1
151,2023-02-17 17:01:00+00:00,151.715,151.805,151.715,151.76,-1.0,-1.0,-1
152,2023-02-17 17:02:00+00:00,151.76,151.83,151.725,151.73,-1.0,-1.0,-1
153,2023-02-17 17:03:00+00:00,151.73,151.765,151.625,151.63,-1.0,-1.0,-1
154,2023-02-17 17:04:00+00:00,151.63,151.685,151.61,151.615,-1.0,-1.0,-1
155,2023-02-17 17:05:00+00:00,151.615,151.755,151.61,151.725,-1.0,-1.0,-1
156,2023-02-17 17:06:00+00:00,151.725,151.835,151.715,151.75,-1.0,-1.0,-1
157,2023-02-17 17:07:00+00:00,151.75,151.795,151.715,151.795,-1.0,-1.0,-1
158,2023-02-17 17:08:00+00:00,151.795,151.855,151.76,151.795,-1.0,-1.0,-1
159,2023-02-17 17:09:00+00:00,151.795,151.875,151.785,151.84,-1.0,-1.0,-1
160,2023-02-17 17:10:00+00:00,151.84,151.945,151.835,151.925,-1.0,-1.0,-1
161,2023-02-17 17:11:00+00:00,151.925,152.145,151.915,152.145,-1.0,-1.0,-1
162,2023-02-17 17:12:00+00:00,152.145,152.165,152.035,152.065,-1.0,-1.0,-1
163,2023-02-17 17:13:00+00:00,152.065,152.075,152.005,152.035,-1.0,-1.0,-1
164,2023-02-17 17:14:00+00:00,152.035,152.055,151.975,152.025,-1.0,-1.0,-1
165,2023-02-17 17:15:00+00:00,152.025,152.095,152.015,152.04,-1.0,-1.0,-1
166,2023-02-17 17:16:00+00:00,152.04,152.075,151.995,152.005,-1.0,-1.0,-1
167,2023-02-17 17:17:00+00:00,152.005,152.015,151.935,151.965,-1.0,-1.0,-1
168,2023-02-17 17:18:00+00:00,151.965,151.985,151.895,151.93,-1.0,-1.0,-1
169,2023-02-17 17:19:00+00:00,151.93,151.965,151.825,151.865,-1.0,-1.0,-1
170,2023-02-17 17:20:00+00:00,151.865,151.895,151.825,151.835,-1.0,-1.0,-1
171,2023-02-17 17:21:00+00:00,151.835,151.845,151.755,151.76,-1.0,-1.0,-1
172,2023-02-17 17:22:00+00:00,151.76,151.765,151.605,151.605,-1.0,-1.0,-1
173,2023-02-17 17:23:00+00:00,151.605,151.69,151.575,151.675,-1.0,-1.0,-1
174,2023-02-17 17:24:00+00:00,151.675,151.675,151.585,151.595,-1.0,-1.0,-1
175,2023-02-17 17:25:00+00:00,151.595,151.655,151.585,151.615,-1.0,-1.0,-1
176,2023-02-17 17:26:00+00:00,151.615,151.685,151.515,151.535,-1.0,-1.0,-1
177,2023-02-17 17:27:00+00:00,151.535,151.67,151.525,151.66,-1.0,-1.0,-1
178,2023-02-17 17:28:00+00:00,151.66,151.785,151.635,151.785,-1.0,-1.0,-1
179,2023-02-17 17:29:00+00:00,151.785,151.805,151.71,151.715,-1.0,-1.0,-1
180,2023-02-17 17:30:00+00:00,151.715,151.735,151.625,151.64,-1.0,-1.0,-1
181,2023-02-17 17:31:00+00:00,151.64,151.745,151.635,151.68,-1.0,-1.0,-1
182,2023-02-17 17:32:00+00:00,151.68,151.795,151.675,151.775,-1.0,-1.0,-1
183,2023-02-17 17:33:00+00:00,151.775,151.775,151.645,151.66,-1.0,-1.0,-1
184,2023-02-17 17:34:00+00:00,151.66,151.715,151.635,151.675,-1.0,-1.0,-1
185,2023-02-17 17:35:00+00:00,151.675,151.78,151.645,151.745,-1.0,-1.0,-1
186,2023-02-17 17:36:00+00:00,151.745,151.795,151.685,151.7,-1.0,-1.0,-1
187,2023-02-17 17:37:00+00:00,151.7,151.705,151.625,151.63,-1.0,-1.0,-1
188,2023-02-17 17:38:00+00:00,151.63,151.675,151.585,151.645,-1.0,-1.0,-1
189,2023-02-17 17:39:00+00:00,151.645,151.655,151.565,151.62,-1.0,-1.0,-1
190,2023-02-17 17:40:00+00:00,151.62,151.635,151.505,151.51,-1.0,-1.0,-1
191,2023-02-17 17:41:00+00:00,151.51,151.575,151.475,151.475,-1.0,-1.0,-1
192,2023-02-17 17:42:00+00:00,151.475,151.485,151.415,151.465,-1.0,-1.0,-1
193,2023-02-17 17:43:00+00:00,151.465,151.555,151.425,151.445,-1.0,-1.0,-1
194,2023-02-17 17:44:00+00:00,151.445,151.51,151.425,151.485,-1.0,-1.0,-1
